processId_A;nodeId_A;nodeLabel_A;processId_B;nodeId_B;nodeLabel_B;img_A;img_B
82;2667;Apply Online;83;2693;provisional acceptance cancelled;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2693.png
82;2667;Apply Online;83;2698;accepted provisionally;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2698.png
82;2667;Apply Online;83;2694;send letter of acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2694.png
82;2667;Apply Online;83;2692;provisional acceptance confirmed;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2692.png
82;2667;Apply Online;83;2689;average grade is less than good;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2689.png
82;2667;Apply Online;83;2687;average grade is good or better;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2687.png
82;2667;Apply Online;83;2696;accepted;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2696.png
82;2667;Apply Online;83;2700;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2700.png
82;2667;Apply Online;83;2702;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2702.png
82;2667;Apply Online;83;2706;documents received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2706.png
82;2667;Apply Online;83;2691;apply online;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2691.png
82;2667;Apply Online;83;2690;send documents by post;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2667.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2690.png
82;2668;Send Online Protocol;83;2707;check documents;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png
82;2668;Send Online Protocol;83;2704;less than 16 cp in mathematics;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2704.png
82;2668;Send Online Protocol;83;2709;send letter of rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png
82;2668;Send Online Protocol;83;2688;sufficient cp in mathematics;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png
82;2668;Send Online Protocol;83;2705;take oral exam;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2705.png
82;2668;Send Online Protocol;83;2708;evaluate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2708.png
82;2668;Send Online Protocol;83;2699;wait for bachelor's certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2699.png
82;2668;Send Online Protocol;83;2701;send bachelor's certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2701.png
82;2668;Send Online Protocol;83;2695;send letter of provisional acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2695.png
82;2668;Send Online Protocol;83;2697;rejected;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2697.png
82;2668;Send Online Protocol;83;2703;check certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2703.png
82;2668;Send Online Protocol;83;2693;provisional acceptance cancelled;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2693.png
82;2668;Send Online Protocol;83;2698;accepted provisionally;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2698.png
82;2668;Send Online Protocol;83;2694;send letter of acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2694.png
82;2668;Send Online Protocol;83;2692;provisional acceptance confirmed;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2692.png
82;2668;Send Online Protocol;83;2689;average grade is less than good;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2689.png
82;2668;Send Online Protocol;83;2687;average grade is good or better;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2687.png
82;2668;Send Online Protocol;83;2696;accepted;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2696.png
82;2668;Send Online Protocol;83;2700;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2700.png
82;2668;Send Online Protocol;83;2702;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2702.png
82;2668;Send Online Protocol;83;2706;documents received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2706.png
82;2668;Send Online Protocol;83;2691;apply online;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2691.png
82;2668;Send Online Protocol;83;2690;send documents by post;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2668.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2690.png
82;2672;Evaluate;83;2707;check documents;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png
82;2672;Evaluate;83;2704;less than 16 cp in mathematics;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2704.png
82;2672;Evaluate;83;2709;send letter of rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png
82;2672;Evaluate;83;2688;sufficient cp in mathematics;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png
82;2672;Evaluate;83;2705;take oral exam;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2705.png
82;2672;Evaluate;83;2708;evaluate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2708.png
82;2672;Evaluate;83;2699;wait for bachelor's certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2699.png
82;2672;Evaluate;83;2701;send bachelor's certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2701.png
82;2672;Evaluate;83;2695;send letter of provisional acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2695.png
82;2672;Evaluate;83;2697;rejected;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2697.png
82;2672;Evaluate;83;2703;check certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2703.png
82;2672;Evaluate;83;2693;provisional acceptance cancelled;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2693.png
82;2672;Evaluate;83;2698;accepted provisionally;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2698.png
82;2672;Evaluate;83;2694;send letter of acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2694.png
82;2672;Evaluate;83;2692;provisional acceptance confirmed;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2692.png
82;2672;Evaluate;83;2689;average grade is less than good;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2689.png
82;2672;Evaluate;83;2687;average grade is good or better;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2687.png
82;2672;Evaluate;83;2696;accepted;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2696.png
82;2672;Evaluate;83;2700;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2700.png
82;2672;Evaluate;83;2702;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2702.png
82;2672;Evaluate;83;2706;documents received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2706.png
82;2672;Evaluate;83;2691;apply online;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2691.png
82;2672;Evaluate;83;2690;send documents by post;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2690.png
82;2683;Acceptance;83;2707;check documents;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png
82;2683;Acceptance;83;2704;less than 16 cp in mathematics;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2704.png
82;2683;Acceptance;83;2709;send letter of rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png
82;2683;Acceptance;83;2688;sufficient cp in mathematics;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png
82;2683;Acceptance;83;2705;take oral exam;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2705.png
82;2683;Acceptance;83;2708;evaluate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2708.png
82;2683;Acceptance;83;2699;wait for bachelor's certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2699.png
82;2683;Acceptance;83;2701;send bachelor's certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2701.png
82;2683;Acceptance;83;2695;send letter of provisional acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2695.png
82;2683;Acceptance;83;2697;rejected;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2697.png
82;2683;Acceptance;83;2703;check certificate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2703.png
82;2683;Acceptance;83;2693;provisional acceptance cancelled;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2693.png
82;2683;Acceptance;83;2698;accepted provisionally;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2698.png
82;2683;Acceptance;83;2694;send letter of acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2694.png
82;2683;Acceptance;83;2692;provisional acceptance confirmed;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2692.png
82;2683;Acceptance;83;2689;average grade is less than good;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2689.png
82;2683;Acceptance;83;2687;average grade is good or better;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2687.png
82;2683;Acceptance;83;2696;accepted;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2696.png
82;2683;Acceptance;83;2700;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2700.png
82;2683;Acceptance;83;2702;certificate received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2702.png
82;2683;Acceptance;83;2706;documents received;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2706.png
